ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[header]Hit	AOI[top_menu]Hit	AOI[image]Hit	AOI[info1]Hit	AOI[info2]Hit	AOI[Rectangle 8]Hit	AOI[Rectangle 10]Hit	AOI[Rectangle 11]Hit	AOI[Rectangle 12]Hit	AOI[Rectangle 13]Hit	AOI[Rectangle 14]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-994	1888	4637									287214	16:12:49.978	1491573427204939																56		Fixation	83	449	1990												2014	445	986	435	1007	440	996	433	1990	69.60	35.74	68.03	32.20	68.82	33.97	58.30	-32.32	593.46	121.11	-34.06	598.91					609.78	609.78	3.09	3.26	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-994	1888	4637									287314	16:12:50.078	1491573427304930																57		Fixation	100	433	1951												2020	464	959	413	930	438	944	431	1938	72.57	40.19	64.53	45.00	68.55	42.60	58.32	-32.62	593.39	121.15	-34.46	599.14					609.71	609.71	3.17	3.15	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1108	1888	4637									287464	16:12:50.228	1491573427454926																58		Fixation	150	871	2079												2029	887	995	874	983	880	989	873	2097	138.59	34.21	136.55	36.17	137.57	35.19	59.56	-32.59	593.48	122.33	-34.45	599.29					609.61	609.61	3.33	3.26	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1108	1888	4637									287664	16:12:50.428	1491573427654909																59		Fixation	233	423	2008												2041	467	930	429	881	448	905	441	2013	72.99	45.02	66.99	53.13	69.99	49.07	58.39	-32.50	593.61	121.11	-34.29	598.95					609.91	609.91	3.28	3.30	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1108	1888	4637									287914	16:12:50.678	1491573427904904																60		Fixation	183	378	2077												2056	455	996	360	935	407	965	400	2073	71.11	34.03	56.19	44.22	63.65	39.13	57.89	-32.98	593.32	120.62	-34.74	598.75					609.72	609.72	3.29	3.23	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1222	1888	4637									288164	16:12:50.928	1491573428154899																61		Fixation	200	797	2127												2071	787	941	809	878	798	909	791	2131	123.04	43.16	126.45	53.58	124.75	48.37	59.18	-32.68	593.01	121.83	-34.46	599.00					609.21	609.21	3.33	3.20	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1222	1888	4637									288397	16:12:51.161	1491573428388157																62		Fixation	183	373	2178												2085	365	957	392	964	378	960	371	2182	57.04	40.51	61.29	39.29	59.17	39.90	57.86	-32.82	592.94	120.49	-34.50	598.51					609.34	609.34	3.15	3.30	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									288614	16:12:51.378	1491573428604757																63		Fixation	167	390	2195												2098	403	877	377	840	390	858	383	2194	62.89	53.91	58.86	59.98	60.88	56.94	57.97	-32.47	592.94	120.56	-34.15	598.73					609.32	609.32	3.29	3.36	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									288797	16:12:51.562	1491573428788280																64		Fixation	483	388	2082												2109	411	735	389	752	400	743	393	2079	64.25	77.55	60.79	74.65	62.52	76.10	58.24	-32.16	593.66	120.80	-33.88	599.34					609.98	609.98	3.22	3.33	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									289314	16:12:52.078	1491573429304847																65		Fixation	250	554	2076												2140	566	752	524	708	545	730	538	2066	88.50	74.65	81.80	82.07	85.15	78.36	58.51	-31.96	593.43	121.23	-33.66	599.06					609.71	609.71	3.25	3.21	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									289614	16:12:52.378	1491573429604783																66		Fixation	283	370	2107												2158	422	772	350	769	386	770	379	2106	65.88	71.32	54.71	71.89	60.30	71.60	58.00	-32.62	593.86	120.73	-34.29	599.12					610.23	610.23	3.25	3.25	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									289914	16:12:52.678	1491573429904996																67		Fixation	183	453	2104												2176	475	796	431	761	453	778	446	2114	74.23	67.39	67.27	73.16	70.75	70.27	58.08	-32.08	593.68	120.78	-33.66	599.51					610.02	610.02	3.24	3.25	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									290114	16:12:52.878	1491573430104961																68		Fixation	167	375	2128												2188	400	777	347	767	373	772	366	2108	62.56	70.53	54.24	72.16	58.40	71.34	57.94	-31.96	594.77	120.69	-33.57	600.29					611.12	611.12	3.16	3.19	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									294617	16:12:57.381	1491573434608074																69		Fixation	70	651	1795												2448	634	444	698	500	666	472	659	1808	99.14	125.93	109.01	116.66	104.07	121.29	36.22	-25.68	649.55	99.22	-24.17	647.89					668.51	668.51	3.50	3.49	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									300238	16:13:03.002	1491573440229837																70		Fixation	217	713	1749												2779	733	400	744	481	738	440	731	1776	114.58	133.31	116.25	119.78	115.41	126.55	21.62	-32.94	621.50	83.89	-30.15	612.90					643.81	643.81	3.51	3.57	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									300505	16:13:03.269	1491573440496440																71		Fixation	183	728	2107												2795	760	749	719	799	739	774	732	2110	118.70	75.23	112.33	66.83	115.52	71.03	25.66	-34.14	622.47	87.93	-32.73	613.95					644.01	644.01	3.39	3.51	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									302019	16:13:04.783	1491573442010881																72		Fixation	210	429	1513												2883			418	184	418	184	411	1520			65.38	169.37						90.13	-31.52	615.85						0.00		3.45	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									302333	16:13:05.097	1491573442324802																73		Fixation	250	401	1940												2901	435	599	395	615	415	607	408	1943	67.98	100.19	61.65	97.46	64.81	98.83	31.22	-31.91	621.41	94.12	-32.61	617.52					641.86	641.86	3.37	3.42	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									302633	16:13:05.397	1491573442624796																74		Fixation	200	345	2074												2919	366	730	345	736	355	733	348	2069	57.21	78.30	53.88	77.27	55.54	77.79	34.86	-33.54	618.23	97.85	-35.59	616.39					638.11	638.11	3.46	3.51	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									302866	16:13:05.631	1491573442858121																75		Fixation	200	480	2092												2933	496	727	471	809	483	768	476	2104	77.44	78.86	73.63	65.09	75.54	71.97	37.18	-33.55	616.89	100.22	-36.11	616.54					636.38	636.38	3.38	3.42	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									303133	16:13:05.897	1491573443124754																76		Fixation	417	366	2088												2949	421	744	367	768	394	756	387	2092	65.79	76.00	57.34	72.00	61.57	74.00	37.04	-33.78	616.15	100.14	-36.24	616.27					635.68	635.68	3.26	3.25	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									303616	16:13:06.380	1491573443608009																77		Fixation	67	539	2103												2978			532	759	532	759	525	2095			83.17	73.57						94.54	-37.54	604.07						0.00		3.12	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									303699	16:13:06.464	1491573443691322																78		Fixation	183	566	2082												2983			563	725	563	725	556	2061			87.94	79.18						91.70	-38.33	598.03						0.00		3.10	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									303949	16:13:06.714	1491573443941354																79		Fixation	267	424	2093												2998	452	754	430	760	441	757	434	2093	70.64	74.33	67.15	73.37	68.89	73.85	24.00	-41.07	590.01	86.97	-39.59	586.90					612.82	612.82	3.16	3.19	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									304249	16:13:07.014	1491573444241306																80		Fixation	233	494	2099												3016	508	790	467	761	487	775	480	2111	79.38	68.35	72.94	73.21	76.16	70.78	24.63	-41.01	591.36	87.64	-39.36	588.52					614.00	614.00	3.18	3.16	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									304499	16:13:07.264	1491573444491393																81		Fixation	167	600	2094												3031	611	774	594	751	602	762	595	2098	95.53	70.94	92.86	74.77	94.20	72.86	26.95	-41.38	591.95	89.93	-40.41	590.04					614.13	614.13	3.20	3.07	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									304716	16:13:07.480	1491573444708073																82		Fixation	183	403	2126												3044	448	743	387	809	417	776	410	2112	70.07	76.22	60.49	65.10	65.28	70.66	27.57	-41.32	592.28	90.63	-40.67	589.88					614.32	614.32	3.01	3.15	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									304916	16:13:07.680	1491573444908020																83		Fixation	150	439	2234												3056	447	878	441	934	444	906	437	2242	69.85	53.70	68.95	44.28	69.40	48.99	28.34	-41.44	591.72	91.32	-40.90	589.67					613.64	613.64	3.06	3.16	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									305083	16:13:07.847	1491573445074667																84		Fixation	200	376	2219												3066	413	890	373	885	393	887	386	2223	64.57	51.62	58.25	52.46	61.41	52.04	28.95	-41.73	591.64	91.92	-41.30	589.91					613.45	613.45	3.13	3.18	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									305299	16:13:08.064	1491573445291317																85		Fixation	150	511	2211												3079	537	917	493	896	515	906	508	2242	83.92	47.09	76.98	50.65	80.45	48.87	30.11	-41.48	591.94	93.10	-41.19	590.74					613.50	613.50	3.21	3.21	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									305483	16:13:08.247	1491573445474681																86		Fixation	117	549	2232												3090	578	858	529	888	553	873	546	2209	90.30	57.02	82.67	51.95	86.48	54.48	30.48	-41.72	591.39	93.50	-41.47	590.16					612.90	612.90	3.10	3.15	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									305616	16:13:08.380	1491573445608017																87		Fixation	200	381	2340												3098	409	982	387	993	398	987	391	2323	63.95	36.25	60.45	34.53	62.20	35.39	30.19	-41.96	591.32	93.10	-41.70	589.93					612.90	612.90	3.08	3.18	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									305866	16:13:08.630	1491573445858019																88		Fixation	117	411	2331												3113	470	1029	400	959	435	994	428	2330	73.39	28.53	62.55	40.14	67.97	34.33	30.25	-42.20	591.45	93.31	-41.91	590.05					613.02	613.02	3.19	3.08	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									306049	16:13:08.814	1491573446041366																89		Fixation	167	528	2340												3124	556	1000	510	1001	533	1000	526	2336	86.80	33.42	79.65	33.14	83.23	33.28	31.78	-42.22	591.18	94.86	-41.98	590.91					612.46	612.46	3.10	3.16	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									306283	16:13:09.047	1491573446274717																90		Fixation	183	830	2077												3138	832	769	826	703	829	736	822	2072	130.05	71.78	128.98	82.89	129.52	77.33	34.30	-41.57	590.61	97.16	-41.49	591.73					611.39	611.39	3.13	2.99	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									306499	16:13:09.264	1491573446491267																91		Fixation	583	746	2094												3151	758	786	744	711	751	748	744	2084	118.48	68.97	116.22	81.53	117.35	75.25	34.80	-41.44	590.48	97.83	-41.51	591.50					611.16	611.16	3.21	3.00	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									307249	16:13:10.014	1491573447241289																92		Fixation	117	558	1810												3196			575	458	575	458	568	1794			89.87	123.67						51.91	-46.03	558.51						0.00		3.35	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1336	1888	4637									307416	16:13:10.180	1491573447407907																93		Fixation	136	359	1815												3206			365	462	365	462	358	1798			57.03	123.01						47.26	-47.28	554.77						0.00		3.30	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1906	1888	4637									307860	16:13:10.624	1491573447851939																94		Fixation	190	920	2700												3232	931	812	938	803	934	807	927	2713	145.40	64.74	146.51	66.18	145.96	65.46	35.41	-41.93	600.35	99.40	-42.61	589.07					620.76	620.76	3.30	3.25	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1906	1888	4637									308103	16:13:10.868	1491573448095507																95		Fixation	152	612	2663												3246	649	782	589	787	619	784	612	2690	101.40	69.72	92.06	68.89	96.73	69.30	37.14	-40.80	589.08	100.03	-41.56	591.97					609.33	609.33	3.43	3.42	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1906	1888	4637									308288	16:13:11.052	1491573448280162																96		Fixation	133	560	2497												3257	603	601	543	572	573	586	566	2492	94.18	99.84	84.83	104.70	89.50	102.27	35.56	-41.05	588.58	98.35	-41.32	591.43					609.14	609.14	3.29	3.32	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1906	1888	4637									308455	16:13:11.219	1491573448446796																97		Fixation	150	340	2481												3267	404	594	308	573	356	583	349	2489	63.16	101.05	48.15	104.49	55.65	102.77	34.06	-40.87	589.35	96.95	-40.95	591.86					610.17	610.17	3.29	3.23	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-1906	1888	4637									308655	16:13:11.419	1491573448646800																98		Fixation	217	998	2850												3279	977	939	1008	929	992	934	985	2840	152.71	43.53	157.55	45.13	155.13	44.33	36.43	-41.74	588.80	99.22	-42.10	591.87					609.23	609.23	3.38	3.35	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-2020	1888	4637									308888	16:13:11.652	1491573448880133																99		Fixation	83	957	2954												3293			979	914	979	914	972	2934			152.93	47.74						101.87	-42.28	591.81						0.00		3.26	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	07/04/2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	-2020	1888	4637									309021	16:13:11.786	1491573449013464																100		Fixation	150	760	2954												3301	793	951	782	876	787	913	780	2933	123.84	41.48	122.23	54.04	123.04	47.76	39.62	-41.61	586.65	102.40	-42.72	591.71					606.53	606.53	3.39	3.36	0	0				
