ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[menu]Hit	AOI[left header]Hit	AOI[middle header]Hit	AOI[right header]Hit	AOI[Ponuky menu]Hit	AOI[ponuky1]Hit	AOI[ponuky2]Hit	AOI[ponuky3]Hit	AOI[ponuky4]Hit	AOI[footer]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									974731	16:03:48.364	1491572503786389																31		Fixation	87	754	69											2606	748	156	765	147	756	151	749	64	203,66	284,31	208,26	286,87	205,96	285,59	251,48	219,45	522,77	315,76	225,71	514,31					555,85	555,85	3,99	3,73	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									974836	16:03:48.469	1491572503890960																32		Fixation	153	771	120											2612			774	200	774	200	767	113			210,71	272,44						315,62	226,14	514,87						0,00		3,57	4	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									975006	16:03:48.639	1491572504060997																33		Fixation	168	741	119											2622	743	223	743	181	743	202	736	115	202,34	266,23	202,10	277,52	202,22	271,87	251,56	219,38	522,73	315,83	225,81	514,09					555,78	555,78	3,67	3,48	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									975190	16:03:48.823	1491572504245211																34		Fixation	1850	755	74											2633	761	161	755	141	758	151	751	64	207,18	283,00	205,63	288,48	206,40	285,74	252,01	218,93	521,98	316,25	225,51	513,25					554,91	554,91	3,66	3,45	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									977057	16:03:50.690	1491572506111975																35		Fixation	383	749	109											2745	756	206	761	193	758	199	751	112	205,73	270,72	207,27	274,22	206,50	272,47	246,96	219,68	526,53	311,04	227,18	517,09					559,47	559,47	3,56	3,42	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									977540	16:03:51.173	1491572506595317																36		Fixation	133	779	170											2774	792	265	787	255	789	260	782	173	215,69	254,78	214,16	257,31	214,92	256,05	244,38	220,85	528,43	308,43	228,57	519,01					561,75	561,75	3,49	3,36	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									977690	16:03:51.323	1491572506745309																37		Fixation	117	763	200											2783	770	292	774	281	772	286	765	199	209,59	247,30	210,62	250,36	210,11	248,83	244,44	220,58	527,50	308,48	228,05	517,88					560,78	560,78	3,49	3,32	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									977840	16:03:51.473	1491572506895321																38		Fixation	167	861	140											2792	878	250	864	208	871	229	864	142	238,92	258,76	235,24	270,20	237,08	264,48	245,10	220,56	525,94	309,17	227,84	516,60					559,34	559,34	3,44	3,35	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									978190	16:03:51.823	1491572507245229																39		Fixation	267	758	180											2813	772	270	760	249	766	259	759	172	210,08	253,34	206,90	259,05	208,49	256,20	246,21	219,84	524,19	310,31	226,79	514,63					557,42	557,42	3,36	3,19	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									978490	16:03:52.123	1491572507545388																40		Fixation	133	775	86											2831	788	183	772	151	780	167	773	80	214,35	277,07	210,19	285,72	212,27	281,39	246,94	219,68	524,28	311,02	226,56	514,75					557,42	557,42	3,40	3,26	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									978657	16:03:52.290	1491572507712061																41		Fixation	150	771	187											2841	781	287	773	280	777	283	770	196	212,51	248,80	210,45	250,65	211,48	249,72	246,52	219,36	524,29	310,54	226,34	514,65					557,30	557,30	3,41	3,29	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									978840	16:03:52.473	1491572507895383																42		Fixation	283	857	158											2852	866	247	857	232	861	239	854	152	235,81	259,52	233,19	263,79	234,50	261,65	246,44	219,43	523,81	310,49	226,47	514,26					556,90	556,90	3,50	3,35	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									979206	16:03:52.840	1491572508262001																43		Fixation	683	760	227											2874	780	313	773	293	776	303	769	216	212,20	241,66	210,40	246,95	211,30	244,31	247,37	219,25	523,35	311,43	226,00	513,61					556,38	556,38	3,53	3,40	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									979923	16:03:53.556	1491572508978732																44		Fixation	267	742	86											2917	763	191	752	126	757	158	750	71	207,75	274,89	204,72	292,61	206,24	283,75	247,93	219,96	525,67	311,93	226,68	515,84					558,77	558,77	3,54	3,40	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	7.4.2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7633)	7	87	1888	7633									980340	16:03:53.973	1491572509395447																45		Fixation	284	745	102											2942	753	195	764	166	758	180	751	93	205,03	273,66	208,00	281,53	206,51	277,59	251,35	220,57	526,47	315,59	226,94	516,73					559,69	559,69	3,53	3,39	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									983410	16:04:12.031	1491571993646021																1		Fixation	133	583	220											43	548	311	639	307	593	309	586	222	149,32	242,52	174,12	243,49	161,72	243,01	213,10	159,94	571,15	279,57	162,58	571,43					582,80	582,80	3,40	3,43	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									983560	16:04:12.181	1491571993796051																2		Fixation	167	567	167											52	538	257	608	251	573	254	566	167	146,60	257,29	165,84	258,79	156,22	258,04	212,99	160,43	571,16	279,46	163,07	571,18					582,97	582,97	3,35	3,29	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									983760	16:04:12.381	1491571993995958																3		Fixation	200	638	182											64	608	274	688	282	648	278	641	191	165,61	252,53	187,55	250,38	176,58	251,46	212,87	160,56	570,98	279,39	163,14	570,96					582,85	582,85	3,28	3,32	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									983993	16:04:12.615	1491571994229258																4		Fixation	400	501	87											78	464	165	547	176	505	170	498	83	126,61	282,25	149,06	279,22	137,83	280,73	212,22	160,29	570,73	278,63	163,00	570,85					582,59	582,59	3,23	3,32	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									984410	16:04:13.031	1491571994646045																5		Fixation	367	426	92											103	377	158	474	188	425	173	418	86	102,85	284,37	129,12	275,97	115,99	280,17	211,51	160,62	571,68	277,95	163,35	571,46					583,65	583,65	3,31	3,37	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									984810	16:04:13.431	1491571995045994																6		Fixation	183	581	103											127	541	188	639	194	590	191	583	104	147,52	275,98	174,06	274,53	160,79	275,25	212,12	160,89	571,63	278,62	163,59	571,78					583,63	583,63	3,37	3,46	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									985010	16:04:13.631	1491571995245967																7		Fixation	233	635	100											139	588	184	690	188	639	186	632	99	160,29	277,10	188,22	276,18	174,25	276,64	212,28	160,93	571,76	278,80	163,65	571,95					583,75	583,75	3,39	3,49	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									985277	16:04:13.898	1491571995512690																8		Fixation	217	900	93											155	848	192	942	165	895	178	888	91	231,27	274,89	256,81	282,30	244,04	278,59	213,55	160,97	571,47	280,01	163,57	572,14					583,37	583,37	3,37	3,47	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									985543	16:04:14.165	1491571995779340																9		Fixation	333	448	136											171	404	208	512	232	458	220	451	133	110,20	270,72	139,48	264,20	124,84	267,46	212,66	160,98	571,86	279,05	163,47	571,93					583,82	583,82	3,38	3,53	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									985893	16:04:14.515	1491571996129409																10		Fixation	233	447	173											192	397	247	522	284	459	265	452	178	108,16	260,06	142,34	249,80	125,25	254,93	212,25	160,82	571,77	278,78	163,46	571,78					583,73	583,73	3,46	3,69	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									986177	16:04:14.798	1491571996412778																11		Fixation	150	531	271											209	484	341	597	353	540	347	533	260	131,97	234,31	162,63	230,94	147,30	232,63	212,20	160,70	571,86	278,68	163,41	571,82					583,79	583,79	3,45	3,73	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									986343	16:04:14.965	1491571996579364																12		Fixation	250	497	264											219	447	335	569	374	508	354	501	267	121,86	235,95	155,07	225,43	138,46	230,69	212,32	160,85	571,98	278,82	163,55	571,92					583,94	583,94	3,48	3,60	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									986627	16:04:15.248	1491571996862669																13		Fixation	150	451	159											236	415	225	501	257	458	241	451	154	113,13	265,93	136,68	257,17	124,91	261,55	212,39	161,01	572,39	278,79	163,73	572,18					584,36	584,36	3,25	3,48	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									986843	16:04:15.465	1491571997079324																14		Fixation	134	1383	47											249	1345	145	1454	114	1399	129	1392	42	366,58	287,88	396,22	296,24	381,40	292,06	214,57	161,20	572,12	280,82	164,03	573,18					583,96	583,96	3,25	3,24	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									986994	16:04:15.615	1491571997229817																15		Fixation	67	1284	81											258	1243	166	1337	167	1290	166	1283	79	338,92	282,16	364,42	281,69	351,67	281,93	214,73	161,12	572,09	281,18	163,90	572,82					583,89	583,89	3,13	3,28	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									987077	16:04:15.698	1491571997313150																16		Fixation	317	1392	106											263	1353	192	1445	193	1399	192	1392	105	368,79	274,92	393,87	274,73	381,33	274,82	215,04	161,17	572,01	281,46	163,94	572,93					583,80	583,80	3,22	3,32	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									987428	16:04:16.049	1491571997663791																17		Fixation	250	1221	107											284	1183	190	1271	188	1227	189	1220	102	322,57	275,62	346,52	275,96	334,54	275,79	215,18	161,41	572,24	281,67	164,03	572,99					584,08	584,08	3,31	3,50	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									987711	16:04:16.332	1491571997947152																18		Fixation	250	1122	115											301	1088	201	1158	184	1123	192	1116	105	296,66	272,42	315,62	277,24	306,14	274,83	214,90	161,26	572,22	281,41	163,85	572,90					584,05	584,05	3,18	3,42	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									987978	16:04:16.599	1491571998213712																19		Fixation	167	1080	110											317	1051	186	1122	197	1086	191	1079	104	286,52	276,67	305,89	273,59	296,21	275,13	214,47	161,12	572,06	281,00	163,80	572,53					583,89	583,89	3,18	3,32	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									988177	16:04:16.799	1491571998413694																20		Fixation	233	983	102											329	949	189	1038	198	993	193	986	106	258,63	275,79	282,82	273,47	270,72	274,63	214,13	161,13	572,25	280,66	163,81	572,56					584,11	584,11	3,28	3,37	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									988444	16:04:17.065	1491571998680233																21		Fixation	350	874	89											345	826	184	921	183	873	183	866	96	225,22	277,04	251,02	277,42	238,12	277,23	213,94	161,21	572,19	280,43	163,86	572,45					584,08	584,08	3,17	3,27	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									988827	16:04:17.449	1491571999063623																22		Fixation	250	698	83											368	662	162	756	189	709	175	702	88	180,37	283,04	206,14	275,71	193,26	279,37	213,25	161,16	572,28	279,69	163,92	572,43					584,23	584,23	3,13	3,23	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									989094	16:04:17.715	1491571999330265																23		Fixation	133	655	93											384	600	177	705	192	652	184	645	97	163,47	278,98	192,22	275,10	177,84	277,04	213,15	161,14	572,43	279,65	163,73	572,31					584,37	584,37	3,13	3,16	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									989277	16:04:17.898	1491571999513053																24		Fixation	367	607	95											395	571	167	664	188	617	177	610	90	155,77	281,88	181,03	276,04	168,40	278,96	212,31	161,02	572,33	278,77	163,80	572,34					584,32	584,32	3,20	3,26	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									989694	16:04:18.316	1491571999930453																25		Fixation	283	502	80											420	475	124	542	204	508	164	501	77	129,50	293,50	147,83	271,82	138,67	282,66	211,55	160,74	572,32	278,02	163,63	572,08					584,30	584,30	3,10	3,16	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									990027	16:04:18.649	1491572000263536																26		Fixation	200	408	84											440	388	148	443	179	415	163	408	76	105,66	286,99	120,74	278,39	113,20	282,69	210,65	160,87	572,82	277,14	163,73	572,08					584,90	584,90	3,10	3,14	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									990261	16:04:18.882	1491572000496839																27		Fixation	534	540	95											454	511	179	572	186	541	182	534	95	139,42	278,45	155,88	276,70	147,65	277,58	210,66	160,80	574,32	277,13	163,49	574,02					586,31	586,31	3,07	3,10	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									990827	16:04:19.449	1491572001063734																28		Fixation	200	687	166											488	661	245	727	240	694	242	687	155	180,11	260,59	198,29	261,99	189,20	261,29	211,97	162,24	571,39	278,46	164,82	571,03					583,81	583,81	3,33	3,48	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									991044	16:04:19.666	1491572001280409																29		Fixation	567	729	177											501	676	273	762	289	719	281	712	194	184,25	252,98	207,66	248,58	195,96	250,78	210,71	161,91	570,94	277,21	164,73	570,54					583,41	583,41	3,35	3,40	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									991627	16:04:20.249	1491572001863664																30		Fixation	167	699	163											536	671	254	738	267	704	260	697	173	182,85	258,01	201,17	254,47	192,01	256,24	211,13	161,50	571,72	277,59	164,33	571,34					583,99	583,99	3,09	3,13	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									991811	16:04:20.432	1491572002047024																31		Fixation	150	761	158											547	740	247	789	242	764	244	757	157	201,77	259,97	215,17	261,34	208,47	260,66	211,22	161,35	571,70	277,71	164,10	571,44					583,91	583,91	3,00	3,08	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									991977	16:04:20.599	1491572002213700																32		Fixation	83	694	185											557	673	282	725	265	699	273	692	186	183,38	250,38	197,66	255,10	190,52	252,74	211,01	161,23	571,61	277,49	164,02	571,12					583,81	583,81	3,01	3,00	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	7.4.2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									992094	16:04:20.715	1491572002330360																33		Fixation	283	1016	141											564	994	236	1049	222	1021	229	1014	142	271,01	262,96	286,03	266,74	278,52	264,85	211,90	161,13	571,31	278,31	163,97	571,54					583,42	583,42	2,96	2,98	0	0				
